,Date,S&P 500,S&P 500 Minimum Volatility,MSCI ACWI,MSCI WORLD,MSCI World,MSCI Europe,MSCI Emerging Markets,MSCI USA Small Cap Value Weighted,MSCI Europe Small Cap Value Weighted,FTSE World Government Bond Developed Markets,FTSE World Government Bond G7,Gold spot
513,2010-11,40408.58336054325,59858.24888059536,508.57359014207,3994.9942708637286,243407.30188262777,314800.51345909934,187355.23303585165,66135.8027450377,51168.55582397293,45997.464182815645,45344.34742819274,64866.83962270573
514,2010-12,41934.80776964689,61544.19482356618,545.9670698814951,4290.045367994441,254263.7125088313,331946.5228311445,195278.24777727883,69755.16990270918,56317.06331836552,45408.77965031377,44647.63508915874,64319.80947820593
515,2011-01,41894.03614267691,59605.40557241596,554.6593465978092,4387.9695437460105,253799.5003615123,336780.140337224,185437.56796669587,68792.85173970203,56463.99352322525,44416.49563878912,43578.016121747394,59064.17480396795
516,2011-02,42884.52421057183,60655.64662903971,571.037656714907,4543.546134483663,260100.48471659824,344369.80310603126,181849.70649125343,71467.48871331503,57241.03812201822,44257.92319532699,43386.88840808099,62158.33185137042
517,2011-03,41775.20780700845,59836.97913393964,570.705246626467,4500.825241880313,250890.2303442836,332685.0814983772,187514.25248117125,70768.76728232561,55848.96506651651,43192.94904684848,42255.03286872037,61727.47635934174
518,2011-04,41122.249113876685,60042.315047020405,594.3827148361463,4694.883907964441,250207.3483945772,343998.4203888151,184874.2587617766,69094.00948183042,57223.14664737552,42632.16837036745,41623.00277899952,62972.526769018215
519,2011-05,41999.27378152754,62712.33843347812,582.1618738478995,4602.240757300106,253369.0099704452,344415.8303338444,186045.5559541189,70052.75372957945,56835.19703163019,43945.70193787741,43011.57554874886,65094.27685550029
520,2011-06,41104.87273701377,61654.83148879783,573.2150158864491,4531.20753136191,248284.72365978616,336333.65855263564,182399.53462948863,68267.84515187159,54369.66766346088,43665.27213166515,42730.8058704146,63480.86932988161
521,2011-07,40814.09767802413,60608.36845564668,564.0674346048648,4450.249250946516,247148.9611524879,329414.64734788606,184172.9358345021,66694.50632258065,52347.113645161306,45077.01187985949,44235.72582378895,69596.65162779728
522,2011-08,38089.40722571029,59075.49959868438,523.0942296457806,4138.562321958941,226817.01060298143,292553.48269867426,165575.882366782,60152.66006643598,45743.67227404845,45945.43552906816,45012.19880201255,76483.8641026426
523,2011-09,37895.38655103759,60874.69639983743,473.8982176547093,3782.7570389298567,221856.5113493964,278783.6223240184,151384.96649633415,57047.70475301785,42163.1472561653,48416.60417571141,47716.42765429956,73114.72573449754
524,2011-10,40541.83992800663,62921.23729516252,524.7988765003772,4175.102956358804,236157.71713801968,301428.54506524384,165353.6437540176,63181.70056281696,44512.61255481752,46788.00765678652,45961.23995842348,74953.8939380436
525,2011-11,42209.923074060185,66160.7413526117,509.3505238170151,4075.560085285523,240543.43428492275,300448.09779637255,161048.41426442092,65841.26275748994,42837.34384409003,47767.58298141059,47166.35734107535,79300.61586799925
526,2011-12,44220.273896058265,70042.97269038923,508.4966484502605,4074.833677258994,249403.88364729285,306794.0797332737,165013.48017621145,68630.51323904475,42517.17493469356,49981.33164936654,49338.68095152628,74158.69187412411
527,2012-01,45370.90021675304,70603.8895278747,538.2059427461334,4280.520734097583,257280.6056494057,315480.8600183237,180456.9307377049,72033.27445810565,47858.58622040073,50246.61562142322,49559.87669052517,80664.60338185275
528,2012-02,46392.71039037369,71063.72062508222,565.5559097708885,4491.978708404587,264627.83407324605,328923.7661015507,187500.1249274716,73120.76701777877,50469.81161645467,48679.44113352015,47793.24953601161,80241.15587347167
529,2012-03,48231.54331393435,73179.49176802844,569.5894259034499,4552.201556986387,269922.51912448264,329338.52801274165,182442.9010781672,74907.67109613659,49596.17047619049,48401.02419386668,47517.16411875736,75858.69232481773
530,2012-04,48443.99200394809,74452.10047190999,563.443525495718,4503.679587607332,269915.12790814665,325844.71829715266,182250.92520054488,74841.51792946876,48630.11029362798,49431.19745826262,48646.8698288223,76155.03753058903
531,2012-05,48509.69107375338,76497.3223225102,513.4309214988492,4119.206385615022,263015.1537298852,305277.5913440788,172493.72077723133,74003.85281464164,43775.54659034106,52653.44160713581,52177.757353303736,76552.75379422192
532,2012-06,49758.20776691747,78287.19549640268,539.0439675233677,4331.155403112301,272440.70764143765,324748.72749844374,176570.03637807784,75735.51419380463,46342.20254964258,51279.53190985516,50662.05866864425,77376.13255357883
533,2012-07,51705.99974411996,80954.82345003223,546.6014234898519,4388.035805235713,282894.417713884,336646.9952065015,184628.9060240964,76455.55533865192,46796.76763269294,53335.90204049415,52805.84280211511,80469.47176411937
534,2012-08,51499.67303123254,79462.4147027771,558.7604153966149,4501.500938519854,282684.39109244244,342414.77266525617,179321.75954325587,77356.42748077076,48426.99472523987,52504.4006788491,51885.13402903649,79663.52769705896
535,2012-09,51527.16210283268,79681.71539215313,576.5929055625069,4627.184251382192,283408.09329261,343919.8188744372,185485.91387471,77814.69809435421,50925.87168445476,52069.65110312981,51330.961289266445,83707.53341683264
536,2012-10,50330.4775582332,78660.58849419317,572.8981710592548,4597.231193006792,280208.2331464517,347266.68799128506,183485.72694527823,76933.43313938276,52060.96934657124,51376.16923866283,50515.20954918672,80628.12242671172
537,2012-11,50649.65013096342,79618.47602337979,580.500878426358,4658.581487221915,284100.6688106755,356523.1072001726,185928.92679809025,78238.10727706761,52063.90515478208,51092.84840352054,50122.77694830745,81000.08995391906
538,2012-12,50305.52897435452,78525.00809327234,593.9314663171199,4748.698510623482,285031.0457370475,360825.29569701146,191967.52905866303,79810.35864938611,55018.60792178263,49896.45577613766,48754.56838725328,76859.39304671875
539,2013-01,51521.01658473039,80686.99277489001,621.4633320045722,4992.06116677871,291765.9398480319,371976.1598523964,189530.21118819187,83343.4469195572,57838.04853431735,47838.368788727945,46529.741606297226,74873.79339058878
540,2013-02,53894.96181070904,84562.62787407363,621.6475530183139,5002.798507706923,301769.5460754409,373412.2640334366,193178.3600578872,86878.12826567143,59096.70281514205,49056.389864624856,47805.882248524205,73735.338644371
541,2013-03,57331.01011694862,90700.35080195134,633.3107544146101,5122.563061470883,316812.07724794454,382308.0873786802,194697.77426005463,93688.84471846937,60027.59305583756,49774.539211429925,48545.19670938055,76065.06463528833
542,2013-04,57242.02853436367,90915.755441193,651.8291089097333,5287.524127929315,320334.9435579023,391443.3685764131,192233.2526162791,92126.09602203184,61981.9926514688,48951.95761139835,47482.81615803809,68485.6946144431
543,2013-05,58878.19740277958,91589.78511502963,650.5892284963746,5294.214565229205,322367.9281691138,394834.0695197769,188342.81316315543,96709.85992618791,64414.14805935723,48143.60421517938,46723.07831887293,65342.36921284798
544,2013-06,57758.94421380059,90388.27177027478,631.8378999731184,5165.877084048672,312773.7671645788,373760.915522276,175443.93701834863,95077.45482721712,60870.05214067279,47746.10253779058,46420.27782105925,55537.79329382154
545,2013-07,59806.48209966141,93237.33659103225,662.2881773618409,5439.346519700695,324493.67730228906,395433.9886306415,174766.4672542373,100121.23585988702,66354.55198945389,47369.499151438606,45972.26522976547,60345.677716114194
546,2013-08,58249.925209722256,90579.39628614028,648.7683667077762,5325.887114833852,318685.2812266087,391609.2165136725,172352.92977710618,96982.7653222516,67355.55734794107,47520.10893160201,46185.2363924681,64223.28750865064
547,2013-09,58875.45701713496,91261.77599800896,682.5285734943411,5594.335573181561,328055.98239035683,411433.1815129068,179944.84602739723,100501.75627545356,72196.34809774157,47184.09835418558,45721.96790245692,59859.45716597916
548,2013-10,60967.83233183217,94117.17941044814,710.1143536026859,5814.648990560534,337575.7944530997,424789.3154387183,186832.3535957774,103306.31787845465,75490.09019280112,47422.14942574101,45904.73297739523,59150.971855409865
549,2013-11,62964.23729032451,96108.6127855075,720.4712168675511,5920.682817467601,344489.3330026293,430858.4059537127,184520.812078466,107012.77207111896,77190.55022702226,46828.13671705411,45257.15114088877,56102.36189755423
550,2013-12,63715.72525354884,96229.86678586518,733.1487431051823,6048.1810119426655,347314.5876667659,434810.72291555966,179494.29697628887,108092.14340946994,78448.67461242841,45829.8437068319,44192.42352820517,53094.32758185888
551,2014-01,62764.24015938076,94876.4410486913,703.986011894115,5825.526875994294,341335.17088329146,426566.8514510981,171294.3968185854,106853.04216928087,79461.4317327612,47502.90089592296,45908.99318957746,56406.51067106308
552,2014-02,64224.18080002153,96830.78842254465,738.3456915931137,6120.253605934558,350893.5927569983,448013.4216440859,173198.84236588722,109641.37095055384,85470.99747629046,47013.754588151714,45319.4370208494,58524.72084460643
553,2014-03,64881.3223158635,98613.29994243506,742.0219971903509,6132.5915735421,352238.4821052327,444531.1106186738,178877.9828981723,111096.60434290688,85546.60975630986,47048.12132454513,45268.72866195808,57094.8983148101
554,2014-04,65068.30076013523,99433.14553780222,749.4777156566674,6198.797954182887,354447.33422955347,454123.33780810586,178740.17116245485,108851.5317256318,85047.44010108302,47287.49457315388,45473.721788421295,56696.30522986486
555,2014-05,67785.15869094236,102459.76524309236,766.0686798391922,6326.60098675459,368215.4985486817,467235.38885442994,188323.9198941721,111821.81098111268,86919.78846476079,48199.63886805857,46400.1305676141,56006.88512094568
556,2014-06,68927.0076252774,103559.49538323586,780.8246802996738,6442.500673823799,373560.8800100861,465163.2820528951,192690.45731439453,116334.15465807587,85772.99296675941,48422.72171133126,46567.43265018727,58675.7639530529
557,2014-07,69393.94970425921,104349.06708728276,771.5905735492596,6341.234415426523,375356.6628883056,456942.4874912501,200673.8642798416,113201.59535989237,83055.02050676433,49086.16844930339,47235.93094511623,58544.22579435345
558,2014-08,73215.38183992346,109883.36697325853,788.9517649798372,6483.570232027491,389340.2193032707,465549.6149239463,208249.3573703367,120343.23941916895,83839.58287382471,50074.288589809374,48165.10097294568,59415.21908492838
559,2014-09,75659.57982293481,114306.21592460127,763.6722821025702,6310.268155659593,397152.7840241479,469685.75508218,202129.2216005722,118460.77740920291,82416.09130414051,50499.06263567115,48655.715686061805,58918.00392297798
560,2014-10,77872.68476363232,118841.65911748604,769.2229835848239,6352.59833742465,401700.44991014135,459476.7188516184,205499.48484509744,123930.39203129993,79204.0928042159,50768.97422741445,48916.34797255319,56653.050037732864
561,2014-11,80229.6490946457,122594.94020112374,782.418797939134,6482.900453233195,411286.4063338015,473314.5280220676,204006.0383561644,124609.27275654892,80463.08734919492,50722.382286774286,48788.35423664296,57742.3020972239
562,2014-12,82281.83035112746,126046.83154139372,767.6470492962843,6381.054489221281,416228.6441635098,465836.21581276215,200184.9042253521,129870.30239518986,81332.36247920271,51969.54059280895,50106.06153245355,60197.07321713233
563,2015-01,85713.74060605608,134348.50702948216,755.8166841068845,6266.933708587365,439014.18993013765,500330.7765990784,216294.74924369747,133894.51704909335,86219.17519858471,55548.89094999408,53893.00555997135,67936.98163941868
564,2015-02,91164.1916919498,140443.59193841234,798.2398341845017,6637.222188241037,467642.5676318033,534870.8853977609,224307.68604982205,143481.5830836299,94730.47806761568,55251.026167265256,53507.03230858137,65822.21364910401
565,2015-03,93733.56563875942,144816.11302910233,786.34846328415,6537.61852592154,481217.8220260704,544483.9366153149,231050.3492517892,151326.73982340368,96341.15313876752,57085.122548052255,55453.79149022616,67235.54348818482
566,2015-04,90785.14292758708,139112.13153155724,809.5504107942027,6694.31381900882,472716.5473184637,545660.1648818209,238760.1626749888,143464.03463218905,97656.35827374054,55306.47866756128,53583.18360133882,64134.96167032932
567,2015-05,94006.148944017,143864.09742822958,809.1227692632514,6723.059941732761,485349.2503010924,554500.0675341773,234364.8839562444,148354.70596353695,100520.53303555152,55201.02024706949,53583.36111017974,66186.7530916982
568,2015-06,90381.92538660564,138209.8098883588,790.4326643221091,6569.466349883124,464978.42170841165,527119.8950506841,223985.0736437573,143305.09773527572,96885.82111716866,54179.91474918105,52649.0137411566,63780.17838316235
569,2015-07,94143.5082104709,146335.95519494428,797.5849005063567,6689.575637331701,483064.0878598356,554620.9927594683,212818.88808242907,142549.94678216468,100198.77810157748,54914.90705292655,53350.47937248652,61036.94510724451
570,2015-08,86507.22112462565,136366.52177233604,743.2331580326372,6249.646349840388,441316.4782952589,503792.3990218871,189362.0608114133,132962.91649041465,93865.7767347303,54461.094446856376,52950.54209227698,61676.06989690641
571,2015-09,84457.09292036091,135720.0224436023,716.6355026428636,6021.954301938134,425693.5807967936,480861.48468308407,183929.72471659377,126465.2069927698,89695.65005802018,55109.79003039034,53616.03259851247,60599.76823527832
572,2015-10,93127.60021443068,147215.80682356202,773.070817420925,6500.909758909972,467309.71283415775,524028.8062283112,200389.64908777343,136514.1417118998,95975.29135699377,55641.403875754826,54111.15406386768,63191.10429497133
573,2015-11,97271.68657359488,151961.33424294196,767.0313950117275,6471.717180174655,484472.24785726384,535804.3702909191,200560.0987049816,144671.8275205596,98564.577079119,56985.20937759009,55538.88725624585,61172.90599927892
574,2015-12,93029.0473400996,147660.4478049926,753.5211849052521,6360.574953782465,462681.5252261222,507323.70746474696,190652.2052356021,132148.42112427668,95052.187504363,55962.57449579666,54498.8037876442,59461.87850086692
575,2016-01,88145.46775061969,146086.58285018607,708.2529526606726,5981.674269890343,433804.5527301798,472522.47595556814,177755.6744505494,121777.87113736264,86310.16842124543,56971.4054544737,55495.96956315075,62047.47884858503
576,2016-02,88285.25910265525,149931.1040522553,703.7754089936294,5940.800331133402,432106.5238549712,465643.3812942201,178006.03082292434,124500.9646326231,86803.20086700957,58414.72944705372,57035.87848139214,69120.00911940075
577,2016-03,90158.85027076148,151416.1400985369,756.4159137603474,6348.294514191117,441588.8189130111,473610.8906342596,192804.5021343873,131301.3345858586,90624.77402020202,57121.8474957572,55514.96300912987,66215.0594051325
578,2016-04,90365.61759920364,150789.1884868773,768.0280543294097,6452.776566828049,448148.0756755865,485208.1544701724,193584.7826361484,135576.111346137,93679.0473594668,57552.09772269803,56087.843208413135,68710.59956276062
579,2016-05,94041.86464365872,155866.67134968893,769.6466822252547,6494.94274567581,461146.27770771045,494083.1865212354,190563.06842388384,138769.68405056486,95145.3212228797,58382.997197774006,56958.27753310046,66225.90768659522
580,2016-06,94727.26371003035,164574.37076526735,765.3926000427412,6425.27986324739,458336.9164375379,474555.1277123208,199295.82684201043,138446.99275626012,85686.86263015673,60668.06449066583,59284.54075504372,72500.25009445798
581,2016-07,98122.44832841988,167435.5692764166,798.6089399891653,6698.4659370812415,477351.2306408493,493989.1808532693,209232.34710699183,145521.80310627198,90841.9956771349,60577.68283537909,59084.9813714333,73593.8138304099
582,2016-08,98092.579425808,163862.1429508949,801.6836986259652,6707.420309096992,477173.4894920889,494669.8345393576,214135.6440172476,147090.80066115703,91685.79326446282,60295.79271421241,58800.178297769104,71675.29568747038
583,2016-09,97855.9861069339,163325.50408960044,806.9450329831815,6746.076640930636,478676.590910817,497763.3587512357,216389.06884687752,147732.42211808977,92888.82744736136,60142.51884595652,58589.633089225805,72212.54994279225
584,2016-10,97958.06446732309,163168.7171840379,793.4418668350582,6617.258395041462,478758.6430886543,491067.1205295783,221184.7756806139,144755.79088251418,92091.9519239905,59501.21364013104,58017.11776922667,70819.32382459992
585,2016-11,104556.63726649218,169149.5171483052,799.8606527512698,6716.016517873111,500113.1753867033,494528.2359774413,217187.7351198872,167260.131738599,93210.1946873531,58689.979081974976,57244.98389600348,67509.48113384175
586,2016-12,107574.0530908,174096.90708841,817.4574007304691,6879.162362684217,516830.0146586174,525152.8373901295,219759.92080447776,173743.00413622998,99451.06236979416,58612.43438449698,57124.17926815077,67013.02163570313
587,2017-01,107433.2506890623,171396.4941130295,839.9843934227385,7046.796149401888,518889.9843393959,525437.8382419833,227184.65673640167,171302.68762064158,100728.09923756396,57771.26336977542,56261.31865400963,68722.48923118699
588,2017-02,113364.64866406668,180731.41021675512,863.9222790947913,7245.762912133162,541495.926504168,539745.4730778632,237647.89949985844,176059.57701802396,102523.67528545814,58963.21585033746,57472.51078366208,72208.526206699
589,2017-03,112498.78373369784,178414.90847569573,875.0666916989649,7328.135070054468,542836.617140398,557169.6628893537,241563.6882237396,172650.57588625947,105316.31656159388,58628.58665193196,57151.11130396022,70960.84892345972
590,2017-04,111168.99927821245,175422.4572507299,889.108708,7440.259608,539090.8416197674,564867.4654614329,241503.2687099726,168767.05008600184,108989.12781335771,58331.86644038362,56835.94435689532,70613.54172570421
591,2017-05,109809.85361581344,173667.00876623043,909.528992,7604.861196,536727.3444791972,578057.6335472356,242244.08918991176,159795.2621727119,109998.86101951696,57441.93274657615,55820.041537068784,68768.70643144609
592,2017-06,108645.9252986847,170359.5638980591,914.041769,7637.015307,529975.6109589295,562338.4356108442,240749.22476340696,161238.2402961795,106055.20974938665,56527.3019694518,54828.21088839231,66338.76020118552
593,2017-07,107901.62828036687,168555.972450859,939.918546,7822.146969,528242.1497788184,563612.7477849468,248435.9917114351,158290.37743327365,108209.36906966828,55700.77357224612,53876.55640737884,65871.61066927465
594,2017-08,107335.05397738262,166101.54500005557,943.979578,7837.107664,524866.2961385425,559357.2892536647,251964.628820296,153735.21432050742,107205.16532600424,55883.77669021589,54035.07180232615,67603.63243465732
595,2017-09,109725.4374920121,168405.7593758145,962.570152,8016.091279,537717.1194000328,578833.2138593433,251423.91873623576,163423.8037048958,112164.2309554464,55526.07846232783,53683.44651165541,66233.51970424516
596,2017-10,113906.76227661093,174913.25643346037,982.779618,8169.600974,555925.3740952251,590018.201816135,264010.52041587903,166557.4423715415,113128.52415019764,56083.83983897068,54251.59314184731,66511.50393051752
597,2017-11,115309.63716797264,179879.79111616703,1002.254231,8350.801848,558136.584809928,580897.1074984819,259843.8935268799,168433.05210735084,111568.04217908684,55551.2195603268,53671.66189693837,65844.00386276576
598,2017-12,115191.7734755323,179454.39702786694,1018.749548,8466.344501,559064.7777983956,582669.6427805078,266073.0086050196,167858.2882831652,114012.39342449764,55227.71046295931,53321.53556981324,65881.6997968579
599,2018-01,117250.59724179508,178071.51664908885,1076.435694,8915.277691,566781.1906351366,591329.9851114422,277531.5668780605,164734.34580396567,115425.67924379867,54067.25342384654,52032.98903192595,65802.90589006714
600,2018-02,115175.98376271766,175625.18571207862,1031.644552,8549.698834,554353.652283216,567758.688255284,270039.19870640244,159165.83805305386,111312.5691206812,54837.75703516595,52922.80140508109,65754.9078672233
601,2018-03,111274.0871209013,171388.77416122315,1010.17893,8368.878782,537917.0805642869,556619.3240247343,262785.50810810813,159196.60683061442,108616.53355571788,55202.520029995656,53219.58632550782,65480.64226627968
602,2018-04,113938.96098767356,175182.54406604986,1020.396106989429,8470.212766566698,555337.9515041279,584447.5862917132,266914.12509313686,164260.63450120043,114534.10869442836,55149.15933220192,53215.996702280194,66255.20485710958
603,2018-05,120472.88945259967,183514.43716518843,1022.5502095262044,8531.326868579577,577513.1147568072,584866.0615851533,265884.7793486623,178153.47773484918,114199.69782716474,56433.29912775783,54615.82156022382,67998.34472653664
604,2018-06,121640.63274996902,186120.97090578888,1017.420482507312,8530.353983957984,579478.072470447,583184.0526549331,255911.4654657746,180847.69765311372,113008.76578658434,56273.78931996685,54404.34936106679,65367.57716604649
605,2018-07,125328.92670893228,190649.51453161027,1048.4331853581068,8798.941068098786,593750.9374711988,598650.6367621293,260018.9981595092,183528.08715235177,114274.70185923652,55870.87066345661,53957.08625154581,63401.25968203124
606,2018-08,130356.7781939615,198081.09961601047,1057.1404896524057,8911.933485947016,605762.959567777,586267.4259439146,254910.81690841983,189790.7785597804,112423.93398678229,56118.52231913802,54255.60681397271,62896.13125235936
607,2018-09,131948.15421865127,200645.28464245689,1062.1737680817257,8965.287626554245,613337.7996189509,592268.080930487,255285.8143227367,187209.71576537663,112152.17016067728,55611.17140940127,53719.85554724989,62503.418156882406
608,2018-10,125731.73732401438,194318.6110724092,982.8094554773814,8309.11033210832,581405.0803887747,559597.2271999483,238389.48639335576,173705.91243505926,103593.49241915534,56443.30425859415,54638.02988854416,65419.741558203954
609,2018-11,127830.83777741964,197740.6523776802,997.64907064235,8407.844611029705,586190.2637726796,552493.7321006559,247334.622801303,175326.35521260675,100101.7165296241,56732.50582152584,54908.63225493425,65323.10409195624
610,2018-12,115364.79139345148,178778.78511949268,927.78355,7771.710260668625,537532.965422402,522880.9499392744,239016.8196157205,151478.49860786027,93404.2150026201,57537.66231203378,55804.115049396765,68215.6565676083
611,2019-01,124197.3547194452,191242.0278076246,1001.3268000131634,8379.028952511342,577621.3938498739,555609.3872865378,259102.98676880225,170225.25543349583,101300.61054491645,58082.71500177606,56282.59999171625,70196.84353199645
612,2019-02,128993.59461161244,199403.1373343587,1028.5639097261935,8635.20336061367,599035.5479676345,577972.6120107995,261347.22088297125,178366.2998545901,105152.96430623689,58000.078935943486,56204.73278016318,70420.69874760466
613,2019-03,133618.6273061136,207281.2601344624,1042.139121219435,8754.488882691909,617094.5745893192,591493.8548387887,267838.0442723631,176518.43065954608,105359.45003649312,59578.32418991989,57799.71874710315,70266.92108652246
614,2019-04,139239.43869351596,215740.4034564305,1077.8790219683908,9069.951224274846,640300.0101356904,614492.6752215012,273941.6158673561,183709.76702264225,110657.291228383,59380.0272329005,57587.12232528693,69661.739508407
615,2019-05,131174.49245773104,207448.4955589627,1014.837828460374,8554.77221656922,607559.2356343198,585691.4534727716,255677.5254237289,166343.9117029863,102202.7372971034,60775.37790582941,59010.10222536918,70804.43656388609
616,2019-06,137593.57976994404,215606.4953549693,1081.763399636537,9122.09009439296,634813.4127683212,612656.635206939,266371.92616871704,175209.58775922676,104980.12437609842,60828.56099775033,58894.68203235789,75455.14176400144
617,2019-07,142437.50223542243,223694.7453306247,1085.3052638089234,9169.815689713,651239.6122149552,613229.7903535514,268743.33930589183,179640.18583804145,103586.2261770245,61919.011721987605,60002.03149006838,78018.50443192125
618,2019-08,141641.8466415389,226953.66490478904,1060.0546566943867,8986.643663379253,644881.3978052661,604131.732406848,258381.8150235593,170198.5395541863,102043.54321493296,64335.51722776966,62538.99770619131,84400.58280703219
619,2019-09,146239.98744519314,233862.15107359047,1082.846609611038,9182.167639926416,667807.4201053828,629057.3089600041,266955.2405730554,181243.2700596933,106893.04161631007,64113.41121679757,62336.19385543285,83127.80089023834
620,2019-10,145857.73335791688,229116.09088231385,1112.7622654111417,9418.381319449269,668712.7724112471,633914.5378407581,271629.89725658955,180411.4445275238,109621.01528061683,62957.9370091171,61150.52355246471,82554.2737555161
621,2019-11,153519.5739702743,238326.9551148743,1140.4022761113972,9685.17538812356,698425.4182042265,653611.1899101061,275522.7020761245,189063.36233108724,114272.81958477508,62960.01894462645,61197.89868978752,81028.19074011697
622,2019-12,154605.55398945123,241178.23946610605,1181.0360039433765,9979.03366047878,703474.0576075666,663971.3242309705,289613.94755207404,192977.82810753075,118998.32593733312,61961.78513636183,60154.93563332196,82620.07638001579
623,2020-01,157089.91020089062,245939.2191277157,1168.287333265132,9921.108776662975,710907.9131857664,658024.8976575884,280672.063029316,184369.924116902,115537.71294607314,63812.418597308286,62066.22263158829,87355.29628241716
624,2020-02,145143.4264082307,227399.4500590001,1074.3770321950983,9086.78815744778,655572.5116537277,601174.6229252486,267703.9754577754,166205.96277307102,105605.16294980416,65072.61120101038,63437.34036531319,89376.19386795077
625,2020-03,127460.092060378,199387.309701576,929.983401910476,7890.180729878289,570333.5843680516,515887.10340201546,226972.98236582696,119926.9873640015,77964.28669587443,64902.5437107787,63564.8212979052,89497.44412081149
626,2020-04,144857.45506297878,223179.55853177625,1030.0783905492904,8756.464871355187,637607.7992979187,551194.390918067,249624.5830636264,141199.1724383965,87209.34886355279,65781.19943166121,64377.42718685961,95411.73611947392
627,2020-05,148213.47863941544,227512.93236635084,1075.5009392733728,9185.249174236507,653214.347553443,563381.178756076,245720.77176724144,145543.3080172414,89231.76304238508,64849.21261396377,63294.13017709465,94604.2218969332
628,2020-06,150324.24503725188,227214.51943645548,1110.3340054895352,9432.107144905996,667055.9452646802,583304.913852957,262449.3615109841,150354.42087515633,91480.96652973747,64648.02462801437,62959.67393598242,96224.67863256238
629,2020-07,150088.267773964,225041.46915023617,1169.501078510253,9886.49343248731,660832.2377317321,572680.3295505141,270439.1989365294,145580.22488352467,90195.1596387576,63616.73639341674,61713.41394864472,101068.42908403196
630,2020-08,159637.0018071717,233149.6755938332,1241.5219571459925,10550.971824080068,699813.2279091561,591748.7504038707,274353.6631658292,153519.78242881075,96068.03623618092,62601.41295338832,60614.62436170779,99904.32082981276
631,2020-09,156614.33628777092,233388.3319767333,1201.9509469267016,10191.078740126415,689336.7908437983,583461.9910502676,275367.70592757093,148630.18262897164,93841.06356337549,63721.0995776927,61782.10987008324,98216.9127984496
632,2020-10,152579.8676496115,227286.90130898,1173.0262211811746,9881.075666998146,668939.1688008907,551118.6851447191,281323.7972302958,155363.8736330997,89505.69683364678,64020.99696096618,62060.58179508774,98037.7859387506
633,2020-11,165297.0491800937,239243.2287318853,1318.050531719471,11148.59977329671,736983.0833626577,629790.2248023342,300124.8890984975,183736.39254590985,109210.40375292154,63287.1886963729,61180.25628331988,89661.23904885724
634,2020-12,167581.83983784437,239900.86764845828,1379.732448898112,11625.19874924978,750264.5790335693,643879.2678883817,314686.3460027708,193753.07215874823,115716.25107652188,62703.8718080278,60471.37472708016,93919.25671217048
635,2021-01,167735.2464011327,237166.20518166423,1373.7902312829654,11512.425105303904,751251.322772265,641694.1121300923,328025.2335365853,208497.0670435069,116806.4203790376,62333.9582428859,60118.02365601153,93593.1033828994
636,2021-02,172573.76153343054,236669.60850059707,1406.0213711451538,11811.310416457109,771709.0982470186,658301.7551190292,330961.2410857191,228250.6243263757,125552.26371916512,60893.38714133481,58756.79710936714,87627.75147790751
637,2021-03,186215.49190584407,260013.6357957897,1444.3224263095306,12211.116271792866,824776.9382180978,702244.4860888923,337056.15300639655,251649.7583317697,134417.47974754797,61584.0792209105,59535.7895799694,87894.90593807196
638,2021-04,190357.6741665408,263805.7619498063,1508.067950601431,12784.973298879251,838021.165169099,713373.3635362873,335284.9169011753,252245.76181095853,137871.93347955638,60806.55727990244,58390.59466964754,89161.53866719014
639,2021-05,189817.58785578984,262177.82240898855,1532.3479956847752,12976.577906467402,842284.4015850415,736873.0361354613,339791.16941234324,258984.4934923368,143449.98386033933,60462.197943085404,58282.47126988336,94900.14002189
640,2021-06,199430.45127708,273721.9527919029,1553.044934,13174.250989,877924.7526846867,746469.8038985687,349573.9905923932,262649.603550993,139933.915440929,61613.680310035175,59351.2945866316,90416.29911415064
641,2021-07,204047.604063698,281476.6321435287,1564.1961619421656,13413.449832895432,893338.6400707485,759931.6544298651,326060.94202337903,256548.1617021277,142898.8043713733,62637.87799374884,60298.57989785511,93571.38086140851
642,2021-08,211264.5067692492,289142.57801867486,1603.8342821449562,13751.460507717586,920261.556805269,775188.1768989237,336310.36442453944,263584.9167990536,148260.70068277844,62552.0348352873,60261.55183135129,93460.75373791729
643,2021-09,205874.9345089844,280564.8285215631,1538.2672930609444,13186.52669521316,901889.5979742982,754949.2211949326,330178.03853527934,264445.4603834528,144681.29850418863,62285.62503316524,60284.79941467732,91726.87662360986
644,2021-10,219050.23124671952,295907.5138502819,1617.179622588841,13936.99202055651,947814.9649412652,784769.0693697605,331593.0442593388,273858.79650322034,147367.1036805496,62126.76585486283,59706.68173587624,92585.98946716468
645,2021-11,222931.0604849977,301679.8418292096,1578.72871,13636.233449356276,950375.8900467032,762905.0706217297,326001.36159464926,271868.59535686,141214.36830942534,63858.429568656175,61304.07299437943,96774.2735894095
646,2021-12,233682.94372520587,323454.6423380256,1642.384552724658,14223.136794317365,994518.4387930773,815976.7205203873,333361.95447642595,286278.33503796573,150831.68541938902,62782.92333045974,61048.01940807796,97935.19687647966
647,2022-01,224967.2879732875,312024.72608437616,1562.0302284405952,13473.43540024256,956453.4312112648,790597.8386616902,332060.99134098244,278768.6727895304,147182.58514879888,62328.0532609106,60714.93294555229,98070.08193535286
